text,label
 女子公交车上偷救命钱 获刑七个月罚金8000 ，2016年3月，女子于某在郑州某公交车上，将一女乘客的17000元救命钱盗走后下车离开，该乘客发现后报案。警方发布缉拿通报，多家媒体转发，随后嫌疑人于某投案自首、退还赃款。近日，法院一审判决被告人于某有期徒刑七个月，并处罚金人民币8000元。(大河网),0
 女子街头遇袭 众人出手相救[心] ，近日，深圳一位女士在街头突遭一男子袭击，男子用凶器不停刺向她。危急关头，路过的外卖小哥卢锦阅用竿子打掉男子手中凶器，随后一名司机把男子撞倒，几位民众合力将其制服。目前该男子已被刑拘，伤者也在休养。为每一位挺身而出的人，点赞！[赞]央视新闻的秒拍视频,0
 女子结婚两个月负债五百万 呼吁重建夫妻债务规则 ，王某与董女士结婚后疯狂举债，并在婚后两个月跑路，而董女士需为500万债务承担连带责任。出现这样的情况不止董女士一个人，大多受害者都为女性……他们希望修改婚姻法“24条”，解决“婚姻中一方不当举债，另一方须承担连带责任”问题。,0
" 女子为一道数学题跳楼 丈夫：不敢再气她[拜拜] ，27日，女子小刘教9岁女儿算术时遇到一题：700减292等于几？小刘算出401，丈夫却说是408。争执中丈夫说了句""这么简单都错,还怎么教小孩？去死好了！""小刘气得直发抖，直接从3楼跳了下去。经抢救，小刘已脱离生命危险。丈夫懊悔：不敢再气她。(钱江晚报)",0
 女子悬在4楼窗外 关键时刻“托举哥”救了她 ，11日，南京一对男女发生纠纷，女子一言不合要从四楼跳下，被男子一把抓住，但此时她已悬于4楼窗外。两位热心男子听到呼救声跑到三楼阳台，托住快要坠下的女子。合力救下她后， “托举哥”离开了现场，甚至连名字都不知道。（扬子晚报）平民英雄[心],0
 女子在儿童医院发飙 拿ipad砸破护士头[怒] ，今年7月，南京儿童医院护士吴敏为一名小孩输液时，由于小孩哭闹，首次穿刺没有成功。孩子的妈妈汪某冲进治疗室用iPad砸破护士的头，将其额头砸出约2厘米长的伤口，事后未赔偿也未道歉。2日，法院判汪某赔偿受伤护士损失2.3万余元并书面致歉。via.法制日报,0
 潘石屹：北京有人买一百套房 房产税宜早不宜迟 ，日前，潘石屹、张欣夫妇在麻省理工演讲时称，我知道北京有人买一百套房，自己只住一套。他认为，出台房产税是必要的，否则将造成巨大的浪费。北京一套100平米房产每月持有成本仅200元左右物业费，与国际上普遍1%房产税极不相称。潘石屹：北京有人买一百套房，自己只住一套,0
 朋友家新装修了房子，一进门就惊呆了[吃惊] ，via. 视觉志 朋友家新装修了房子，进门后我惊呆了！,0
 朋友圈拉票要小心 花式诈骗防不胜防[吃惊] ，现在朋友圈已经不仅仅是“代购圈”、“集赞圈”，更演变成家长们的“拉票圈”。亲戚朋友碍于情面不得不硬着头皮投票，可其中或许暗藏猫腻，一旦中招，不仅钱没了、还可能暴露个人信息…快戳→ 看看都有哪些猫腻： 朋友圈拉票有风险：个人信息曝光 花式诈骗难防,0
 彭丽媛参观若望二十三世秘中学校 ，当地时间21日上午，国家主席习近平夫人彭丽媛在利马参观若望二十三世秘中学校。　　彭丽媛抵达时，秘鲁总统夫人兰格和学校校长在下车处迎接，校长为彭丽媛献上鲜花。若望二十三世秘中学校创办于1962年，是从幼儿园到中学教育的全日制学校，也是秘鲁乃至南美洲最具?全文,0
 彭丽媛同亚太经合组织经济体领导人配偶共同参观拉尔科博物馆 ，当地时间19日上午，应秘鲁总统夫人兰格邀请，国家主席习近平夫人彭丽媛在利马同参加亚太经合组织第二十四次领导人非正式会议的部分经济体领导人配偶共同参观拉尔科博物馆。拉尔科博物馆是拉美著名私人收藏博物馆之一，建于1926年。    ?全文,0
 贫弱的福利：三星再次派发一波免费Gear VR ，三星的这次促销已经清晰无误地证明了一个现实：第一次真正意义上的 VR 设备升级更新已经清晰可辨了，即便是三星这种入场最早设备相对最成熟的厂商也逃离不了旧世代产品被新技术淘汰的命运。贫弱的福利：三星再次派发一波免费 Gear VR,0
 乒乓球选手最新国际排名：第一、第二、第三 中国人中国人还是中国人[威武] ，昨天，国际乒联公布了最新一期世界排名。男单方面，马龙、樊振东、许昕和张继科分列前四位；女单方面：丁宁占据榜首，刚刚遭禁赛的刘诗雯依然稳居第二，李晓霞和朱雨玲分列第三和第四。网友：稳稳的幸福感又来了…[可爱],0
 平凡而伟大，致敬身边的无名英雄[心] ，他们不分职业，有马路边趴活的出租司机，也有在外打拼的搓澡工；他们无论年龄，有刚上小学的孩子，也有年近8旬的大爷。但他们都在别人身处困境时，爆发出超人力量，给予贴心的温暖。感谢身边的陌生人，虽默默无闻，却让这个世界更美好[赞],0
 平凡而伟大，致敬身边的无名英雄[心] ，他们不分职业，有马路边趴活的出租司机，也有在外打拼的搓澡工；他们无论年龄，有刚上小学的孩子，也有年近8旬的大爷。但他们都在别人身处困境时，爆发出超人力量，给予贴心的温暖。感谢身边的陌生人，虽默默无闻，却让这个世界更美好[赞],0
 苹果WWDC正在赶来的路上，伪剧透党告诉你四个看点 ，据Information上周报道，苹果公司正准备向第三方的开发者开放其语音助手。这就意味着，以后iPhone的用户们，可以通过Siri去访问使用应用服务，比如说打个Uber，订个麦当劳什么的。苹果WWDC正在赶来的路上，伪剧透党告诉你四个看点昂～,0
 苹果公布#iphone6s异常关机#调查结果：不会引起安全问题 ，2日晚，苹果公司发布消息称，少数于2015年9月到10月期间生产的 iPhone 6s 设备中，某项电池元件被装进电池包之前在受控环境空气中暴露时间过长，使电池电量消耗速度快于正常水平，导致意外关机。同时还强调，“这并不是安全问题。”详戳↓↓,0
 苹果公布#iphone6s异常关机#调查结果：不会引起安全问题 ，2日晚，苹果公司发布消息称，少数于2015年9月到10月期间生产的 iPhone 6s 设备中，某项电池元件被装进电池包之前在受控环境空气中暴露时间过长，使电池电量消耗速度快于正常水平，导致意外关机。同时还强调，“这并不是安全问题。”详戳↓↓,0
" 苹果关键一战：WWDC 大会有哪些值得期待的产品？ ，据悉，当地时间6月13日，苹果将带来iPhones,、iPads、Macs、Apple TV等产品的软件更新，其中还包括苹果服务，如Apple Music 的更新。除此以外，硬件也值得期待，可能包括新款MacBook Pros，甚至全新的产品，如Siri 音响。苹果关键一战：WWDC 大会有哪些值得期待的产品？",0
 苹果拒绝步枪emoji 表情 ，苹果每次新表情的加入都会引起一次争论，比如因为苹果头像表情涉及种族肤色的原因，不少民间组织甚至发起了名为 “Diversify my Emoji” 的请愿活动，要求苹果增加不同肤色和性取向的选项。最近引起的争论来自枪支表情，众多反对枪支持有的国际组织开始抗议正义行为。苹果则?全文,0
 苹果是“抄”它的？一台1973年的电脑“复活”了 ，1973 年 3 月 1 日，施乐奥托首度公开。这部电脑带给了微软两位创始人比尔·盖茨和保罗·艾伦、史蒂夫·乔布斯还有推动 PC 发展这条路上的其他人灵感。保罗·艾伦团队设立于美国西雅图的计算机博物馆近日宣布，“复活”了两台施乐奥托。?全文,0
 苹果手机也爆炸了[衰] ，今年苹果6系列手机曝诸多问题：8月31日，浙江陈女士的苹果6Plus突然爆炸。无独有偶，江苏刘女士的苹果6Plus在用原装充电器充电时也发生爆炸。据悉今年9月至11月，上海消委会共接8起苹果手机自燃投诉，目前苹果方未对自燃原因作回复。除爆炸外，苹果还被投诉存在自动关机情况。,0
 苹果推出全新健康开发套件 ，苹果于本周四推出了首套CareKit应用，旨在帮助用户随时了解和掌控自己的健康情况。4款免费应用适用人群包括：糖尿病患者、抑郁症患者和孕妇等。“an apple a day keeps the doctor away”（一天一个苹果，让你远离医生），这一次，苹果重新定义了“苹果”。?全文,0
 苹果想让Siri碾压人类智商，你做好心理建设了吗 ，Siri作为推出较早的语音助手，却在实际表现中并不尽如人意，尤其跟Google Now、微软Cortana／小冰、亚马逊Alexa等相比。主要原因在于Siri原始团队被苹果收购后跟苹果团队的磨合上并不顺利，并在产品理念上出现了重大分歧，这导致Siri智能化进展缓慢。?全文,0
 苹果新专利：取消Home按键板上钉钉 ，据科技网站AppleInsider报道，苹果公开的一项新专利申请材料表明，未来iPhone和iPad可能会把Touch ID传感器整合在部分或全部触摸屏中。消息人士提到苹果计划取消Home按键，采用无边框设计。从今天苹果申请的新专利来看，iPhone和iPad将Touch ID嵌入在屏幕内似乎已?全文,0
 苹果应用程序 可定制打造3D化身 ，本周四，苹果应用程序商店发布的一款短消息应用程序Rawr提供了创造3D化身的功能。用户可以选择一个通用化身，然后自己定制身体、面部、嘴巴、耳朵、衣服和其它特征。并使用人物化身与好友或者陌生人通过Rawr开始实时聊天。iOS应用程序新科技 可自己定制打造3D化身,0
 苹果在音乐行业上的野心 ，人们对苹果公司在音乐行业里的野心，似乎存在一些理解偏差。事实上，从苹果公司在音乐领域所做的一系列“有趣”的动作来看，他们应该不只想控制付费音乐行业，而是渴望攫取更多音乐市场份额。如果回想一下苹果公司最早推出的 iPod 产品，你会发现，音乐其实才是苹果产品的灵?全文,0
 朴槿惠被要求退党 ，今天上午，韩国执政党新国家党前党首金武星在韩国国会召开紧急记者会，要求朴槿惠退党。金武星表示，总统的权力被崔顺实一家垄断用来攫取私利，朴槿惠做出了违背宪法的事。他强调，应尽快推动成立“举国中立内阁”，撤回金秉准的总理提名。（央视）,0
 朴槿惠弹劾案获通过 一文看清“亲信门”经过 ，“崔顺实”、“干政”、“烛光集会”…连日来，韩国“亲信门”事件的涟漪，引发政坛滔天巨浪。今日，朴槿惠弹劾案获通过。戳↓一文纵览事件经过，笼罩在“亲信门”上的面纱是如何被揭开?韩国政局又将何去何从? 朴槿惠弹劾案获通过 “干政门”掀韩国政坛巨浪,0
 朴槿惠发表亲信门第三次谈话 去留问题交给国会处理 ，朴槿惠今日发表“亲信门”事件后的第3次对国民谈话，她表示，“我没有管理好周围的人，导致出现了一些失误。这次事件的过程将尽快向大家说明具体情况。”还称，将把缩短任期等“去留问题”交由国会决定。讲话中，朴槿惠称现在自己把一切都放下了。?全文,0
 朴槿惠发表亲信门第三次谈话 去留问题交给国会处理 ，朴槿惠今日发表“亲信门”事件后的第3次对国民谈话，她表示，“我没有管理好周围的人，导致出现了一些失误。这次事件的过程将尽快向大家说明具体情况。”还称，将把缩短任期等“去留问题”交由国会决定。讲话中，朴槿惠称现在自己把一切都放下了。?全文,0
 朴槿惠会见执政党议员 接受明年4月辞职提议 ，据韩联社报道，韩国总统朴槿惠与韩国执政党议员郑镇硕等人进行55分钟会面，接受在明年4月辞职的提议。据报道，韩国执政党新国家党代表郑镇硕表示，若遭到弹劾，朴槿惠将等待国会的决定。朴槿惠会见执政党议员 接受明年4月辞职提议,0
" 朴槿惠再度道歉：否认加入""邪教""，称不会中断国政运营 ，当地时间4日上午10时30分，韩国总统朴槿惠针对""亲信干政""事件发表对国民谈话，再次表示道歉：①如有必要愿意接受检方调查；②否认自己加入""邪教""；③承认自己在最寂寞、最困难的时刻得到过崔顺实的帮助；④朴槿惠表示不会中断国政运营。",0
 曝奔驰高管辱华：你们中国人都是XXXX ，有网友爆料，在北京某别墅区发生一起公然辱华事件：一位白人外企高管在抢占车位后大声叫嚣：我来中国一年了，到这里我明白的第一件事就是你们中国人都是XX养的[怒]路人不忿，围住该男子与其理论，他竟然拿出辣椒水喷雾剂来驱散周围人！德国奔驰驻华高管被曝辱华 路人理论被喷辣椒水,0
 曝奔驰高管辱华：你们中国人都是XXXX ，有网友爆料，在北京某别墅区发生一起公然辱华事件：一位白人外企高管在抢占车位后大声叫嚣：我来中国一年了，到这里我明白的第一件事就是你们中国人都是XX养的[怒]路人不忿，围住该男子与其理论，他竟然拿出辣椒水喷雾剂来驱散周围人！德国奔驰驻华高管被曝辱华 路人理论被喷辣椒水,0
 曝光！云南省食药监局抽检：达利园法式软面包菌落总数超标186倍！ ，据央视财经 消息：近日云南省食药监局公布了食品安全监督抽检信息，饼干、饮料类食品共检验265批次，不合格样品32批次。其中云南达利食品有限公司生产的达利园法式软面包，菌落总数超过国家标准186倍！看完这条新闻我竟无言以对...,0
 曝光！云南省食药监局抽检：达利园法式软面包菌落总数超标186倍！ ，据央视财经 消息：近日云南省食药监局公布了食品安全监督抽检信息，饼干、饮料类食品共检验265批次，不合格样品32批次。其中云南达利食品有限公司生产的达利园法式软面包，菌落总数超过国家标准186倍！看完这条新闻我竟无言以对...,0
 七日瘦腰收腹操[酷] ，久坐办公室导致有了小肚腩？没时间每天跑健身房？没关系！奉上适合冬季的室内运动↓↓不分男女，在家就能练，这下吃多了也不用担心啦！每天拿出5分钟，一周后就会看到不一样的自己！健身氧吧的秒拍视频 via.健身女王Miuo,0
 七旬老兵照顾残疾妻子21年：我答应过要照顾她[心] ，21年前，甘肃平凉的尚月珍得怪病瘫痪，丈夫高奉勤不离不弃悉心照顾。每天高奉勤把妻子抱出屋晒太阳；夜里每隔两三个小时帮她翻身、换尿片、揉她的痛处；每月靠2100元退休金过日子，高奉勤还会外出捡垃圾，“生活再苦再累，我也不能倒下先她而去”。,0
 七旬老太熬夜摆摊卖菜 攒钱帮儿买房[伤心] ，济南郊区一老太太，为给外地工作的儿子攥钱买房，每天清晨坐6个小时车，挑着自家种的蔬菜瓜果到市区卖，一直熬到深夜，饿了就喝开水吃凉馒头；有时赶不上回家的车，就花2块钱租个铺位或在街头坐一夜。老人说，已经给儿子攒几千元了，言语间透着一股自豪。,0
 七旬老太熬夜卖菜 儿子流着泪看完新闻 ，近日，“老太为给儿买房熬夜摆摊卖菜”引发关注。原来，老太外地工作的儿子，一直与妻儿子租房生活，“他工资不高，俺看着着急”。老太儿子说，后悔曾跟父母透露过想买房，打电话给母亲说不要去卖菜，但老太说“帮一点是一点”。（澎湃）澎湃新闻的秒拍视频,0
 七旬老太熬夜卖菜 儿子流着泪看完新闻 ，近日，“老太为给儿买房熬夜摆摊卖菜”引发关注。原来，老太外地工作的儿子，一直与妻儿子租房生活，“他工资不高，俺看着着急”。老太儿子说，后悔曾跟父母透露过想买房，打电话给母亲说不要去卖菜，但老太说“帮一点是一点”。（澎湃）澎湃新闻的秒拍视频,0
 妻子在隔壁剖腹产，他在手术台上紧张手术[心] ，11月3日，杭州市中医院的医生王军，正在为病人做手术，一墙之隔，他的妻子在隔壁手术室生下了女儿。六斤半！护士长抱着刚出生的女儿来到王军面前，他激动得差点落泪，但来不及多看孩子一眼，他又要忙着继续做手术了……向每位白衣天使点赞，致敬！[赞],0
 起诉 iPhone 侵权并胜诉的公司实际已经破产 ，《华尔街日报》消息，近日被北京市知识产权局裁定的，被 iPhone 6 侵犯专利权的深圳佰利营销服务有限公司及其母公司百分之百数码科技公司实际已经不复存在。但后者的代理律师表示，公司还在，并且将继续和苹果打官司。大公司头条：亚马逊又出了新 Kindle，迪士尼起诉《汽车人总动员》,0
 千里共婵娟！今天，你看超级月亮了吗？[色] ，号称68年来最接近地球、18年后才能再见的#超级月亮来了!# 各地网友也纷纷刷屏，晒出自己那儿的月亮。今晚，你在____赏月？戳图↓ 晒出你那里的超级月亮，一起“千里共婵娟”！(图by网友),0
 前妻婚内借钱赌球 大学教授被追债600万[围观] ，因夫妻感情不合，去年广西某大学教授与妻子协议离婚，然而今年年初，教授不断接到催债信息，原来前妻在婚内共举债600余万，而法律上教授也是讨债对象。苦于被追债人纠缠，学术上享有盛誉的教授无奈辞去副院长等职务，并搬了家。目前该案件仍在庭审中。,0
 钱仁风:172万国家赔偿金先用于还亲朋为其申冤费用 ，7日钱仁风表示，她于11月25日收到172万余元国家赔偿金，这笔钱将优先用于还亲戚朋友为其申冤所花费的费用，对于此前传闻她将用剩余的钱购房，她回应暂无此计划，将暂存银行。事情处理后，她将回广东打工。 钱仁风领取国家赔偿金 称先用于还亲朋为其申冤费用,0
 钱仁风:172万国家赔偿金先用于还亲朋为其申冤费用 ，7日钱仁风表示，她于11月25日收到172万余元国家赔偿金，这笔钱将优先用于还亲戚朋友为其申冤所花费的费用，对于此前传闻她将用剩余的钱购房，她回应暂无此计划，将暂存银行。事情处理后，她将回广东打工。 钱仁风领取国家赔偿金 称先用于还亲朋为其申冤费用,0
 抢救超48小时殉职不算工伤 家属：难道放弃抢救？[吃惊] ，脑内出血，深度昏迷…四川59岁的杜文良倒在学校食堂的岗位上，抢救56小时后离世。16日，人社部门称据法律，杜文良抢救超48小时，不予认定工伤。专家称“48小时”只针对自身疾病的情形，若因职业病或工作事故则不受“48小时”限制。你怎么看？,0
 亲，您的快递已被烧毁，“残尸”可能也没了！[伤心] ，20日晚，京港澳高速咸宁段一辆货车突发大火，无人员伤亡。据悉，此车满载武汉网友在双十一期间剁手的货物，车上1000多件快递已基本烧毁。第二天，不少附近的村民们也跑来“淘宝”捡漏，民警在现场也拦不住，能用的都顺走啦[笑cry](楚天都市报),0
 亲，您的快递已掉到沟里[二哈] ，13日，泉南高速永州段发生一起货车侧翻事故，该车为某快递公司运输车，满载“双11”网购货物。为尽快将“宝贝们”送达，司机连夜赶路，最终发生侧翻。(湖南高速警察) [话筒]今年“双11”包裹将超10亿件，少些催促，多些体谅。签收时请说声：谢谢！注意安全！[心],0
 禽兽！姑父性侵6岁侄女1年 亲姑不管还威胁[怒] ，因父母在外打工，6岁欢欢寄养在四川达州姑姑家，期间姑父对她性侵长达一年。医院检查报告显示，欢欢的生殖器、肛门等部位均出现撕裂伤口，并有不同程度感染。姑父的行为姑姑不但知情，还威胁欢欢不许说。目前涉案人员已被拘留。看看新闻Knews的秒拍视频,0
 青海14岁少女患乳腺癌 孤儿寡母盼救助[泪] ，青海西宁祁家城村的14岁女孩陈雯静，上月被确诊为乳腺恶性肿瘤，目前正在青海大学附属医院治疗。去年9月，雯静父亲因恶性肿瘤离世后，欠下了七八万医疗费，现在雯静每个月上万元的抗癌药物，仅靠妈妈打零工和低保已无法维持。(记者 佘丽莎)转发，帮帮她！,0
" 清朝英语教材曝光 学习诀窍你肯定用过！[笑cry] ，""托马六、唵以、及夫、尤、唵五史为…""你以为是乱码，其实是老祖宗们学英语的利器——汉字标读音！成都尧先生收藏了本标着""咸丰十年""的英语教材，每句中英文对照，还标注了汉字音标。作者还友情提示“唯学者自揣摩之”。因吹丝挺，领悟诀窍的快点赞！",0
" 请将这段让人""害怕""的视频转给更多人！只为救命！[悲伤] ，别再闯红灯！多一次转发，少一次残酷事故，少一个生命损失，少一个支离破碎的家庭……央视新闻的秒拍视频 （央视）",0
" 取个快递，你们搞的跟春运似的[doge] ，""双十一""买买买之后，随之而来的就是成吨的快递了。在四川大学 江安校区西南门的快递取件现场，那是人山人海……看这队排的，一眼看不到头，整得跟""春运""似的。当然，自己买的快递，排队也要取走[笑cry]！小提醒：小伙伴们取快递时，别忘了给快递小哥点个赞！",0
 取我一个肾 与你共余生！[心] ，浙江温州的李牡伦，4年前患上尿毒症，却一直等不到合适肾源。直到今年5月，丈夫陈凌云发现自己与妻子配型成功 ，遂决定捐肾：“牡伦这辈子太苦了，没有父母和兄弟姐妹，能依靠的也只有我了。”近日妻子出院，肾功能恢复良好！(温州日报)患难与共见真情，转发祝福！,0
 去爱吧，就像不曾受过伤一样 [心] ，《滚蛋吧，肿瘤君》有这样一句：爱与被爱是这个世界上最重要的事情。电影电视中的爱情故事总被说太狗血、不现实，可你又不得不承认，从中总能或多或少地找到自己的影子，不信，戳图↓感受一下。“光棍节”不孤单，请宽心，你的Ta在来的路上，小新陪你等…[许愿],0
 去爱吧，就像不曾受过伤一样 [心] ，《滚蛋吧，肿瘤君》有这样一句：爱与被爱是这个世界上最重要的事情。电影电视中的爱情故事总被说太狗血、不现实，可你又不得不承认，从中总能或多或少地找到自己的影子，不信，戳图↓感受一下。“光棍节”不孤单，请宽心，你的Ta在来的路上，小新陪你等…[许愿],0
 全国45天15名民警牺牲…[蜡烛] ，过去45天里，仅公开报道，就有至少15名公安民警牺牲。他们平均年龄42岁，最年轻的仅23岁。他们多因在工作中突发疾病去世，有的在出警时遭遇车祸，有的为救轻生女被水冲走遇难，或在实施抓捕时遭毒贩枪击，还有的在下班途中被残忍杀害…（澎湃）转发，致敬！,0
 全国各地区月最低工资标准出炉 上海2190元最高 ，人社部今日在其官网更新了全国各地区月最低工资标准情况，数据显示，2016年以来，已有北京、天津、河北、辽宁、上海、江苏、山东、海南、重庆等9个地区提高了最低工资标准。其中，上海月最低工资标准达2190元，为全国最高。（记者 李金磊）,0
 全国救助管理机构通过今日头条帮助100人成功寻亲[心] ，自2016年7月4日，民政部启用今日头条开展救助寻亲服务以来，各地救助管理机构共通过今日头条新闻客户端发布了966条受助人员寻亲公告，其中以精准地域弹窗的方式推送了337条寻亲公告，成功帮助100名人员与家庭“破镜重圆”。,0
 全国人大常委会任免国家安全部、民政部、财政部部长 ，十二届全国人大常委会7日经表决免去耿惠昌的国家安全部部长职务、李立国的民政部部长职务、黄树贤的监察部部长职务、楼继伟的财政部部长职务，任命陈文清为国家安全部部长、黄树贤为民政部部长、肖捷为财政部部长。,0
 全国最堵城市排行榜 北京只能排第三[哆啦A梦吃惊] ，第三季度中国主要城市交通分析报告发布，北京第3、上海第11、深圳第15，排第1的是哈！尔！滨！哈尔滨早高峰从6点至7点是全国最拥堵城市；晚高峰17点同样全国最堵。不堵的城市都是一样的通畅，而堵车的城市各有各的堵↓戳图，有你家吗？[摊手][摊手],0
 全民旅游热潮，哪儿最火？ ，人民日报全媒体平台（中央厨房）与去哪儿网、今日头条算数中心发布的报告显示，在过去一年中，31-39岁是旅游消费主力，花费远超其他年龄段，而年度平均度假旅游时间却最短，平均只有4-6天。相比之下25岁以下群体旅游时间最长，基本在一周以上。（数据社）,0
 全球21家“员工来了就不想走”的科技企业 ，职业社交平台 LinkedIn 近日公布了一份 “全球最受员工欢迎” 的企业名单。无论在公司文化、津贴福利还是企业整体目标等方面，科技公司几乎 “霸榜”。在上榜的科技类企业，Google、Salesforce、Facebook、苹果和亚马逊名列前五。LinkedIn最新榜单：全球21家“员工来了就不想走”的科技企业,0
 全球互联网增速放缓，印度一枝独秀 ，根据美国最大风险投资基金 KPCB 近期发布的《互联网趋势》报告显示，目前全球互联网用户已经达到 30 亿。与此同时，虽然渗透率（互联网用户在总人口中的占比）还在增长，但全球互联网的增长率却在一路下滑。中国的互联网发展情况与全球同步。2015 年印度互联网用?全文,0
 让机器人帮你理财？在中国可能不行 ，Fintech，这些日子日渐热火的新名词，比起被P2P们玩坏的“互联网金融”，无疑更高大上一些。而在一众Fintech子概念下，智能投顾无疑又是最火热的一个。据预测，美国智能投顾到2020年要达到2.2万亿美元的规模，年化复合增长68%。但是在美国帮投资者省钱的智能投顾?全文,0
 让机器做梦？探索人工智能的一道门槛 ，“让机器会做梦，从某种程度上来说，是人工智能发展的一个关键技能。”蒙特利尔大学计算机科学与运筹学系教授Bengio在接受O'reilly的采访时说到。在这里，“做梦”代表的是想象的能力，也是监督学习和无监督学习的主要区分之一，如果只能通过监督学习的方法来学?全文,0
 让你一生受益无穷的10本小说[心]晚安[月亮] ，via.书单来了 25岁前必读！让你一生受益无穷的10本成长小说,0
 让您费心了，苹果的第一款VR产品不会是头显 ，虚拟现实现在如日中天，似乎将要扭转雷声大雨点小的局势，转变成主流“硬”技术。 但这不意味着苹果必须马上推出VR硬件，紧随潮流。 事实上，根据苹果以往的产品线设计，他们的做法可能跟其他公司不太一样。,0
 让人潸然泪下的十首催泪诗词[悲伤] ，via. 古风君 十首催泪诗词，首首动人心！,0
 让人心醉的九句现代情诗[心] ，via. 古风君 醉人的情诗：我们站着，不说话 就十分美好,0
 热闹的直播市场最终还是属于BAT的？ ，对很多产品来说，直播只是一个补充性的工具，而非平台。就像发博客，发图片，发视频一样，直播可能成为许多社区和电商产品的标配。但是，却无法根本性改变这些产品的命运。,0
 人工智能，掀翻BAT牌局的黑天鹅？ ，由于中国市场的规模，BAT在大数据方面都有天然优势，基于大数据的限定场景的人工智能应用旗鼓相当，差别将会在于开放场景的强人工智能水平，比如无人驾驶，疾病诊断，环境污染治理等等。这些领域，也是未来更大的竞争格局。人工智能，掀翻BAT牌局的黑天鹅,0
 人工智能+新闻业，会发生什么？ ，哥伦比亚新闻学院教师 Francesco Marconi称，除了帮助记者 “定制内容”，人工智能还能协助他们在大量的数据中进行调查分析。毕竟这些聪明的机器可能发掘那些资深记者都无法察觉的隐秘联系。 值得注意的是，尽管科技极大幅度地提高了新闻工作室的效率，它也不应被滥?全文,0
 人工智能60周年：站在第三次浪潮的风口 ，1955年，被誉为“人工智能之父”的约翰·麦卡锡和明斯基、罗彻斯特、香农等共同给洛克菲勒基金会提交了一份项目建议书，希望能获得第二年于达特茅斯学院举办“人工智能夏季研讨会”的资助。当时，他们认为由10位科学家组成的工作小组在为期两个月的时间里就可?全文,0
 人工智能比人类差在哪儿？ ，人工智能的进步，往往依靠大量数据的“投喂”。为了让机器认出一只猫，动辄需要准备成千上万只猫的图片。这种学习过程，显然和人类的学习方式相去甚远。相比人类而言，人工智能在某些方面还显得相当“笨拙”。谷歌的自动驾驶车，目前已经行驶了数百万公里，还是没法实现彻?全文,0
 人工智能炒股，靠谱吗？ ，人工智能是现在科技界一个比较热门的话题，现在有人想用它来炒股。Shaunak Khire 的团队开发了一套机器智能系统 Emma AI，正在募资成立一支基金，计划三个月内用 Emma AI 开始交易投资。现在资金筹措工作接近完成。根据 Emma AI 官网的信息，这套系统是一个机器增强神经搜索?全文,0
 人工智能成功复制梵高的画风 ，德国弗莱堡大学的Manuel Ruder及伙伴们，成功地用机器复制了艺术大师们的画风。团队使用算法来从各种不同的艺术作品中抽取出艺术风格，包括康定斯基、毕加索、马蒂斯、特纳以及人气最高的蒙克和梵高。结果，他们成功复制了梵高的《星空》和蒙克的《尖叫》等著名作品中的?全文,0
 人工智能初创企业为何在英国大热？ ，在过去的几年，英国出产了大量的重要的人工智能初创企业。2013至2016年，数家企业以1800万到4亿英镑不等的价位，被亚马逊、谷歌、苹果和微软等巨头收购。风投资本家苏尔·克莱恩认为，“牛津—剑桥—伦敦”这个三角阵在英国最好的人工智能公司诞生过程中直到了重要?全文,0
 人工智能的“美好未来” ，“当我专心阅读的时候，屏幕就会出现提醒，而新闻也会显示出更多的章节；整个房间所有的物体都如同眼睛一样盯着我的各种行为，主动为我送上我想要的资讯；在高速公路上，沿途经过的建筑，往往只显示针对我的广告，因为他们认识我的车……”在美国硅谷互联网科技界的预言帝凯?全文,0
 人工智能的明天，中国去哪儿？ ，在GMIC北京2016的“未来峰会”现场，香港中文大学教授汤晓鸥针对于人工智能的话题进行了演讲。他表示，“中国是需要做原创技术的，中国原创技术应该去哪儿呢？我觉得不应该去B，也不应该去A，也不应该去T，我们应该去H。我觉得在中国只有华为是真正做原创技术的，不是?全文,0
 人工智能的下一个风口是医疗？ ，对于目前人工智能在产业界的许多风口，牛津大学计算系主任 Michael Wooldridge 表示，人工智能下一个大的应用领域会是医疗行业：“在英国，现在AI已经有这样的一些应用，就是由英国的国家医疗系统，包括所有全英国人的病例的数据，用药的记录的数据分析。 这样能够确?全文,0
" 人工智能的意义 ，如今科技圈都在谈人工智能。最近，在 Google 的 I/O 大会上，AI 成为了讨论的前沿科技和中心，参会的 7,000 名开发者和媒体都期望 Google 成为未来的巅峰。你真的知道什么是人工智能吗？你会如何定义“人工智能”？基于Google I/O 大会，寻求人工智能的意义",0
 人工智能的征途是星辰大海？ ，美国斯坦福大学发明的潜水机器人“海洋一号”，近日加入研究法国路易十四时期沉没舰艇“月亮号”沉船遗迹的水下考古团队，并在地中海海底完成其处女航，与潜水员们一起打捞17世纪法国沉船“月亮号”上的文物。“海洋一号”拥有人类的视力、触觉感知能力并装有人工大脑。?全文,0
 人工智能黑暗面：不能像人类一样分辨信息好坏 ，加利福尼亚大学伯克利分校计算机科学系教授、人工智能专家 Stuart Russell 认为要造出符合人类预期的超级智能机器人，必须符合以下原则：机器人通过观察人类作出的选择学习人类价值观，但其不能清晰认识人类价值观。在执行任务中机器人还应该保证最大化?全文,0
